Iter,LossPinn,LossPinn
6700,0.4482821524143219,0.002689899178221822
6800,0.4461422860622406,0.002656616037711501
6900,0.4427381753921509,0.0026247615460306406
7000,0.5135321021080017,0.002684028586372733
7100,0.4374794661998749,0.0025635904166847467
7200,0.4343487024307251,0.0025272038765251637
7300,0.43780896067619324,0.0023727761581540108
7400,0.42976319789886475,0.0024738528300076723
7500,0.4268025755882263,0.0024403189308941364
7600,0.42387518286705017,0.002407745225355029
7700,0.42241036891937256,0.002386441919952631
7800,0.4196077883243561,0.00235813669860363
7900,0.41683241724967957,0.002327196067199111
8000,0.4158557653427124,0.0023205154575407505
8100,0.4131694436073303,0.002285475842654705
8200,0.4105626940727234,0.00225629098713398
8300,0.40970465540885925,0.0022511975839734077
8400,0.406994491815567,0.0022164068650454283
8500,0.4045424163341522,0.002189061837270856
8600,0.4038082957267761,0.0021938749123364687
8700,0.4013288617134094,0.002153234789147973
8800,0.3990285396575928,0.002128001768141985
8900,0.39833834767341614,0.0021185262594372034
9000,0.39618924260139465,0.0020969086326658726
9100,0.39403992891311646,0.0020734332501888275
9200,0.39374980330467224,0.0020895455963909626
9300,0.391571968793869,0.002046650741249323
9400,0.38957342505455017,0.002024867571890354
9500,0.3905485272407532,0.0019318191334605217
9600,0.3872780203819275,0.0020004669204354286
9700,0.3854152262210846,0.0019801247399300337
9800,0.3866966664791107,0.0021371538750827312
9900,0.3834500312805176,0.0019598205108195543
10000,0.3817218840122223,0.0019405396888032556
10100,0.39143815636634827,0.0012093931436538696
10200,0.3800112307071686,0.0019235757645219564
10300,0.37841224670410156,0.0019053200958296657
10400,0.4696340560913086,0.0009859896963462234
10500,0.3767866790294647,0.0018893529195338488
10600,0.37529781460762024,0.0018726146081462502
10700,0.42843931913375854,0.005735361482948065
10800,0.37372079491615295,0.001904149423353374
10900,0.3723664879798889,0.001841407036408782
11000,0.5046541094779968,0.009619723074138165
11100,0.37106218934059143,0.0018215744057670236
11200,0.36974796652793884,0.001814014045521617
11300,0.7766740322113037,0.0063262819312512875
11400,0.36847683787345886,0.0018977824365720153
11500,0.36733993887901306,0.001788779511116445
11600,0.7319400906562805,0.0005078609683550894
11700,0.36619943380355835,0.001801090082153678
11800,0.36505648493766785,0.00176541181281209
11900,1.063258409500122,0.003541886107996106
12000,0.3641476333141327,0.001689425203949213
12100,0.36297672986984253,0.0017441263189539313
12200,0.36261269450187683,0.00202929531224072
12300,0.36213618516921997,0.0018517803400754929
12400,0.3612278997898102,0.001726064016111195
12500,0.36019212007522583,0.0017153088701888919
12600,0.3621460497379303,0.003789318725466728
12700,0.3594565689563751,0.001710005453787744
12800,0.3584781587123871,0.0016978878993541002
12900,0.40157946944236755,0.0013324420433491468
13000,0.3580656349658966,0.001670126453973353
13100,0.35713183879852295,0.0016842231852933764
13200,0.35619819164276123,0.0016765267355367541
13300,0.356689989566803,0.0015228651463985443
13400,0.35567423701286316,0.0016695174854248762
13500,0.35479119420051575,0.001660761539824307
13600,0.365063339471817,0.00026626134058460593
13700,0.3543063700199127,0.0016562101664021611
13800,0.3534684181213379,0.0016473076539114118
13900,0.3643127977848053,0.00782451219856739
14000,0.3529742658138275,0.0016302363947033882
14100,0.3521580994129181,0.0016339084831997752
14200,0.4773721694946289,0.017011171206831932
14300,0.35166192054748535,0.0016257271636277437
14400,0.3508841097354889,0.0016212242189794779
14500,0.36708036065101624,0.007796198595315218
14600,0.350558876991272,0.001626568497158587
14700,0.3498344421386719,0.0016111601144075394
14800,0.349070280790329,0.0016171467723324895
14900,0.34967947006225586,0.0014584334567189217
15000,0.3488208055496216,0.001600888790562749
15100,0.3481028378009796,0.0015938611468300223
15200,0.3550843298435211,0.002714376198127866
15300,0.3479469120502472,0.0015957654686644673
15400,0.34727156162261963,0.0015857215039432049
15500,0.34694260358810425,0.0014482648111879826
15600,0.34722092747688293,0.0015589551767334342
15700,0.3464951515197754,0.0015775434440001845
15800,0.34583455324172974,0.0015710988081991673
15900,0.3505367338657379,0.0016726849135011435
16000,0.3455992043018341,0.0015819852706044912
16100,0.3449765145778656,0.001562722958624363
16200,0.5256872773170471,0.0020925437565892935
16300,0.34486761689186096,0.0014999249251559377
16400,0.3441847264766693,0.0015548394294455647
16500,0.3435553014278412,0.001548793283291161
16600,0.3467698395252228,0.001739337807521224
16700,0.34393417835235596,0.0015532533871009946
16800,0.34336429834365845,0.0015468001365661621
16900,0.3427748382091522,0.0015412376960739493
17000,0.34278008341789246,0.001775883138179779
17100,0.3426278531551361,0.001516765565611422
17200,0.3420289158821106,0.001534109003841877
17300,1.2435710430145264,0.006768484599888325
17400,0.3420242369174957,0.0014855318004265428
17500,0.3413931429386139,0.0015281032538041472
17600,0.3408282697200775,0.0015199590707197785
17700,0.3414599597454071,0.0013409408275038004
17800,0.3407379984855652,0.001522225677035749
17900,0.34018951654434204,0.0015157791785895824
18000,0.34242913126945496,0.00043810324859805405
18100,0.34035730361938477,0.0015007329639047384
18200,0.33982282876968384,0.0015121264150366187
18300,0.33928802609443665,0.0015069158980622888
18400,0.34276291728019714,0.0006704861880280077
18500,0.33930501341819763,0.001501945429481566
18600,0.33878496289253235,0.0015024073654785752
18700,0.3466508090496063,0.004918124061077833
18800,0.3387644290924072,0.0014831207226961851
18900,0.33823901414871216,0.0014972137287259102
19000,0.3390578329563141,0.0019081179052591324
19100,0.3382452726364136,0.0016171467723324895
19200,0.3377896845340729,0.0014924317365512252
19300,0.3372933268547058,0.001487427856773138
19400,0.33736783266067505,0.0021207216195762157
19500,0.33735769987106323,0.0014955996302887797
19600,0.336887001991272,0.0014839816140010953
19700,0.38362497091293335,0.00017588153423275799
19800,0.3369723856449127,0.001527753658592701
19900,0.3365147113800049,0.0014800233766436577
20000,0.33604028820991516,0.0014757270691916347
20100,0.3426925837993622,0.0036684833467006683
20200,0.336087167263031,0.0014729235554113984
20300,0.3356241285800934,0.0014717228477820754
20400,0.6540148258209229,0.0008937827660702169
20500,0.3357751965522766,0.0015029850183054805
20600,0.3353675901889801,0.0014689802192151546
20700,0.3349142074584961,0.0014648139476776123
20800,0.3385121524333954,0.0016915082233026624
20900,0.3349187672138214,0.0014633315149694681
21000,0.33447349071502686,0.001460596569813788
21100,0.33730119466781616,0.0008122477447614074
21200,0.3345412313938141,0.0014792783185839653
21300,0.3341253995895386,0.0014572954969480634
21400,0.3336827754974365,0.0014501935802400112
21500,0.3346513509750366,0.0012784972786903381
21600,0.33406567573547363,0.0014558738330379128
21700,0.33364880084991455,0.0014527481980621815
21800,0.33321651816368103,0.0014496829826384783
21900,0.33544212579727173,0.0011126393219456077
22000,0.33327487111091614,0.0014497963711619377
22100,0.3328537344932556,0.0014450342860072851
22200,0.35070285201072693,0.00014638574793934822
22300,0.33296623826026917,0.001448888680897653
22400,0.3325594961643219,0.0014420902589336038
22500,0.9329122304916382,0.011858382262289524
22600,0.3326301872730255,0.0014462241670116782
22700,0.33223146200180054,0.0014394884929060936
22800,0.33301740884780884,0.0011632040841504931
22900,0.3325212895870209,0.0013354896800592542
23000,0.3318828046321869,0.0014353077858686447
23100,0.3314809799194336,0.0014260080642998219
23200,0.33222663402557373,0.001345036318525672
23300,0.33162105083465576,0.0014327121898531914
23400,0.33122435212135315,0.0014296681620180607
23500,0.3318157196044922,0.002653468167409301
23600,0.33134835958480835,0.001419431995600462
23700,0.3309498429298401,0.0014269648818299174
23800,1.0301166772842407,0.0311961118131876
23900,0.3310853838920593,0.0014744679210707545
24000,0.33074745535850525,0.0014248829102143645
24100,0.3303582966327667,0.0014219596050679684
24200,0.33391430974006653,0.0010451521957293153
24300,0.33051711320877075,0.0014224653132259846
24400,0.33013883233070374,0.0014192075468599796
24500,0.33799561858177185,0.0016137328930199146
24600,0.3303370475769043,0.001407163916155696
24700,0.32995542883872986,0.0014175239484757185
24800,0.3295825719833374,0.0014069402823224664
24900,0.3301902711391449,0.001512068440206349
25000,0.32981598377227783,0.0014155609533190727
25100,0.3294481933116913,0.0014129271730780602
25200,0.4190131723880768,3.1735064567328664e-06
25300,0.32960566878318787,0.0014078347012400627
25400,0.3292401134967804,0.0014110234333202243
25500,0.3293502926826477,0.0012469918001443148
25600,0.3293788433074951,0.0014449210138991475
25700,0.3290623426437378,0.0014092887286096811
25800,0.32870039343833923,0.001405766699463129
25900,0.33650970458984375,0.003019941272214055
26000,0.3288460671901703,0.001401970162987709
26100,0.3284863829612732,0.001403309521265328
26200,0.4284830093383789,1.2944778973178472e-05
26300,0.3287220895290375,0.0013906112872064114
26400,0.3283606171607971,0.0014024166157469153
26500,0.3280032277107239,0.001399126136675477
26600,0.3308906555175781,0.000984539627097547
26700,0.3284244239330292,0.0014050406171008945
26800,0.3280899226665497,0.0013998509384691715
26900,0.32774004340171814,0.0013966747792437673
27000,0.3310159742832184,0.0011037104995921254
27100,0.3279414474964142,0.001392223173752427
27200,0.32759377360343933,0.0013952829176560044
27300,0.3309714198112488,0.0012196232564747334
27400,0.3277985155582428,0.0014250517124310136
27500,0.3274909555912018,0.0013942812802270055
27600,0.32714956998825073,0.0013885005610063672
27700,0.32935503125190735,0.0009906742488965392
27800,0.32731473445892334,0.0013906112872064114
27900,0.3269749879837036,0.0013893890427425504
28000,0.36791378259658813,0.00012615221203304827
28100,0.32729604840278625,0.001395672676153481
28200,0.32697561383247375,0.0013892779825255275
28300,0.32663941383361816,0.001385892042890191
28400,0.3283466100692749,0.001818904303945601
28500,0.3268834054470062,0.0013929461129009724
28600,0.3265611529350281,0.0013853927375748754
28700,0.41225117444992065,0.00012925054761581123
28800,0.32671162486076355,0.0014238706789910793
28900,0.3264157474040985,0.0013842283515259624
29000,0.3263973593711853,0.0012572210980579257
29100,0.3267652690410614,0.0012812161585316062
29200,0.3262786269187927,0.0013837293954566121
29300,0.32595229148864746,0.001380073488689959
29400,0.3274644911289215,0.0018962896429002285
29500,0.3261634409427643,0.001376698724925518
29600,0.325838565826416,0.0013784132897853851
29700,0.4971705377101898,0.00029186924803070724
29800,0.3260878324508667,0.0013698515249416232
29900,0.32576289772987366,0.0013779706787317991
30000,0.32541775703430176,0.0014144398737698793
30100,0.3259611129760742,0.0013545622350648046
30200,0.3256252706050873,0.0013775834813714027
30300,0.32530730962753296,0.001373659586533904
30400,0.338179349899292,0.00026245758635923266
30500,0.3256772756576538,0.0013744881143793464
30600,0.3253696858882904,0.0013743223389610648
30700,0.3250513970851898,0.0013727208133786917
30800,0.3263341784477234,0.0016472471179440618
30900,0.3252807855606079,0.001372389611788094
31000,0.32496941089630127,0.0013705684104934335
31100,0.33317360281944275,0.0022390533704310656
31200,0.32521113753318787,0.0013950603315606713
31300,0.324928343296051,0.0013701823772862554
31400,0.3246217966079712,0.0013604918494820595
31500,0.3252408802509308,0.0014914533821865916
31600,0.3249325156211853,0.0013704581651836634
31700,0.324629545211792,0.0013674258952960372
31800,0.34858524799346924,0.0003602821088861674
31900,0.3253766894340515,0.0012571153929457068
32000,0.32487913966178894,0.0013700720155611634
32100,0.324586421251297,0.0013669300824403763
32200,0.324281245470047,0.0013641766272485256
32300,0.3345906138420105,0.00038341048639267683
32400,0.3245820701122284,0.0013719480484724045
32500,0.32429128885269165,0.0013642868725582957
32600,0.32709959149360657,0.0019434947753325105
32700,0.32475101947784424,0.00127120828256011
32800,0.3242385685443878,0.0013632962945848703
32900,0.32393768429756165,0.0013607116416096687
33000,0.32450515031814575,0.0018303615506738424
33100,0.3241664171218872,0.0013565373374149203
33200,0.3238641917705536,0.001360381837002933
33300,0.6381886005401611,0.016558853909373283
33400,0.32416802644729614,0.0013606016291305423
33500,0.32387933135032654,0.0013604367850348353
33600,0.32358163595199585,0.0013574704062193632
33700,0.3296429216861725,0.0008075829828158021
33800,0.3238636553287506,0.001355220447294414
33900,0.3235682249069214,0.0013575254706665874
34000,1.0434762239456177,0.026502273976802826
34100,0.32379767298698425,0.0014240393647924066
34200,0.32355421781539917,0.0013570861192420125
34300,0.32325905561447144,0.001355220447294414
34400,0.32440105080604553,0.001207683584652841
34500,0.32349893450737,0.0013590630842372775
34600,0.3232124149799347,0.0013541782973334193
34700,0.3380005359649658,0.0004406332445796579
34800,0.3234144151210785,0.0013542880769819021
34900,0.32312777638435364,0.0013529722345992923
35000,0.8562912940979004,0.01959836855530739
35100,0.3233989179134369,0.0013348363572731614
35200,0.32309290766716003,0.0013531915610656142
35300,0.3228064477443695,0.0013464030344039202
35400,0.32340148091316223,0.0014950233744457364
35500,0.32304707169532776,0.0013548913411796093
35600,0.32276347279548645,0.0013504520757123828
35700,0.3684815466403961,0.000126219165395014
35800,0.3230365514755249,0.001367260585539043
35900,0.32277199625968933,0.0013497951440513134
36000,0.3255225718021393,0.0009304587729275227
36100,0.32311850786209106,0.0012728559086099267
36200,0.32267528772354126,0.0013487552059814334
36300,0.3223772346973419,0.0013592828763648868
36400,0.32308125495910645,0.0016355352709069848
36500,0.32263991236686707,0.0013504520757123828
36600,0.32236021757125854,0.0013461842900142074
36700,0.3386216461658478,0.0037069411482661963
36800,0.3226330280303955,0.0013436705339699984
36900,0.32235220074653625,0.0013461842900142074
37000,0.8747239112854004,0.002947338856756687
37100,0.3225865066051483,0.0014250517124310136
37200,0.32234588265419006,0.0013455282896757126
37300,0.3220641016960144,0.0013442168710753322
37400,0.3254062831401825,0.0019323431188240647
37500,0.32230743765830994,0.0013423599302768707
37600,0.32202789187431335,0.0013432336272671819
37700,0.3527316451072693,0.0033368065487593412
37800,0.32230624556541443,0.0013655530055984855
37900,0.32205381989479065,0.0013433428248390555
38000,0.3217787444591522,0.0013360343873500824
38100,0.323416531085968,0.0010178260272368789
38200,0.32212191820144653,0.001342578325420618
38300,0.3218497335910797,0.0013413773849606514
38400,0.5259431600570679,0.01333930715918541
38500,0.32208311557769775,0.0013509998098015785
38600,0.32182419300079346,0.0013410499086603522
38700,0.32153043150901794,0.0013990147272124887
38800,0.32204046845436096,0.0013379958691075444
38900,0.32176733016967773,0.0013397950679063797
39000,0.32149314880371094,0.0013370693195611238
39100,0.3236064314842224,0.001792121329344809
39200,0.3217334449291229,0.0013417594600468874
39300,0.3214641809463501,0.0013380503514781594
39400,0.33610299229621887,0.0006489389925263822
39500,0.3217380940914154,0.0013344008475542068
39600,0.3214662969112396,0.0013379958691075444
39700,0.658115804195404,0.0011609182693064213
39800,0.3218365013599396,0.0012546861544251442
39900,0.3214305639266968,0.0013371239183470607
40000,0.3211648166179657,0.0013284198939800262
40100,0.32185420393943787,0.0016204442363232374
40200,0.3214315176010132,0.0013364700134843588
40300,0.3211630880832672,0.0013352175010368228
40400,0.39505627751350403,3.687189382617362e-05
40500,0.3215447962284088,0.0013505617389455438
40600,0.32129788398742676,0.0013361978344619274
40700,0.3210303485393524,0.001333856489509344
40800,0.326530784368515,0.0005665882490575314
40900,0.32132217288017273,0.0013306476175785065
41000,0.32105395197868347,0.0013343463651835918
41100,2.037931203842163,0.01675848849117756
41200,0.3215096592903137,0.0012545278295874596
41300,0.32111865282058716,0.0013342375168576837
41400,0.3208531141281128,0.0013322244631126523
41500,0.32359638810157776,0.0018501136219128966
41600,0.3210902214050293,0.0013361978344619274
41700,0.3208303451538086,0.001332061248831451
41800,0.6589156985282898,0.016449928283691406
41900,0.3211691677570343,0.001335326349362731
42000,0.3209151327610016,0.0013329859357327223
42100,0.3206508755683899,0.0013306476175785065
42200,0.32565760612487793,0.0008573641534894705
42300,0.32095828652381897,0.001329995458945632
42400,0.32069703936576843,0.0013307563494890928
42500,0.7435718178749084,0.015119322575628757
42600,0.3210284113883972,0.0012791900662705302
42700,0.3206949234008789,0.0013306476175785065
42800,0.32041019201278687,0.0013641216792166233
42900,0.32102787494659424,0.0015380802797153592
43000,0.3206506371498108,0.0013303214218467474
43100,0.32038697600364685,0.0013289630878716707
43200,0.32433831691741943,0.0008859150111675262
43300,0.32067063450813293,0.0013331491500139236
43400,0.3204156756401062,0.0013280940474942327
43500,0.3257264196872711,0.001327768201008439
43600,0.3207373321056366,0.001335544278845191
43700,0.32049039006233215,0.0013292890507727861
43800,0.32023024559020996,0.0013259770348668098
43900,0.3232561945915222,0.0018805543659254909
44000,0.32053816318511963,0.0013320068828761578
44100,0.3202858567237854,0.0013270624913275242
44200,0.7920754551887512,0.021434104070067406
44300,0.32056689262390137,0.001333856489509344
44400,0.32032138109207153,0.0013274424709379673
44500,0.32006365060806274,0.0013226692099124193
44600,0.32123008370399475,0.0016500907950103283
44700,0.3203805685043335,0.0013259227853268385
44800,0.3201245665550232,0.0013254887890070677
44900,0.3768908679485321,0.003803274128586054
45000,0.3204006254673004,0.0013347819913178682
45100,0.32015693187713623,0.001325705787166953
45200,0.31990310549736023,0.0013180127134546638
45300,0.3205140233039856,0.0013755932450294495
45400,0.32027819752693176,0.0013282570289447904
45500,0.320029079914093,0.0013245122972875834
45600,0.9212932586669922,0.0031393449753522873
45700,0.3203987181186676,0.0013088859850540757
45800,0.32012635469436646,0.0013251090422272682
45900,0.31987226009368896,0.001323265372775495
46000,0.36567434668540955,2.8402506359270774e-05
46100,0.3201858401298523,0.0013321156147867441
46200,0.31994396448135376,0.0013236990198493004
46300,0.3197057545185089,0.0013052765280008316
46400,0.32033640146255493,0.0012980187311768532
46500,0.3200684189796448,0.0013253260403871536
46600,0.3198196589946747,0.0013226692099124193
46700,2.139679431915283,0.04961225390434265
46800,0.32022133469581604,0.0012893897946923971
46900,0.319930762052536,0.0013234280049800873
47000,0.31967902183532715,0.001321314717642963
47100,0.38282352685928345,0.004435062874108553
47200,0.3201099634170532,0.0013200691901147366
47300,0.31986379623413086,0.0013232112396508455
47400,0.31961265206336975,0.001320881419815123
47500,0.3359393775463104,0.0002319674240425229
47600,0.3198956251144409,0.001316660549491644
47700,0.31964126229286194,0.001321098068729043
47800,1.0514153242111206,0.0275630671530962
47900,0.3199196755886078,0.0013841729378327727
48000,0.31971150636672974,0.0013216938823461533
48100,0.31945961713790894,0.001319798408076167
48200,0.3203682005405426,0.0012051992816850543
48300,0.31971943378448486,0.001324187032878399
48400,0.31947359442710876,0.0013194195926189423
48500,0.4002288579940796,7.669470505788922e-06
48600,0.3197365999221802,0.0013439436443150043
48700,0.31951093673706055,0.0013198526576161385
48800,0.32722577452659607,0.0006756664370186627
48900,0.31979504227638245,0.0014189829817041755
49000,0.3195369839668274,0.0013196360087022185
49100,0.3192864954471588,0.0013175258645787835
49200,0.32556283473968506,0.0007491824799217284
49300,0.31959661841392517,0.0013181749964132905
49400,0.31934890151023865,0.0013184454292058945
49500,0.3558209538459778,0.0050077722407877445
49600,0.3196644186973572,0.0013235906371846795
49700,0.31942665576934814,0.001318878261372447
49800,0.3191775679588318,0.001316227950155735
49900,0.31970521807670593,0.0013346185442060232
50000,0.31945520639419556,0.0013204481219872832
50100,0.31921058893203735,0.00131720129866153
50200,0.37672242522239685,0.004550321027636528
50300,0.31948864459991455,0.0013088859850540757
50400,0.3192351162433624,0.0013173094484955072
50500,0.646109938621521,0.001077286433428526
50600,0.3196450471878052,0.0012364375870674849
50700,0.3192690312862396,0.0013179585803300142
50800,0.3190198242664337,0.0013163902331143618
50900,0.32168883085250854,0.0009272797033190727
51000,0.3193108141422272,0.0013206106377765536
51100,0.31906917691230774,0.0013157955836504698
51200,0.3622288703918457,0.004250072408467531
51300,0.31936484575271606,0.001310449792072177
51400,0.3191164433956146,0.0013163360999897122
51500,0.31906792521476746,0.0012234773021191359
51600,0.3196512758731842,0.00123528519179672
51700,0.3192153573036194,0.0013180667301639915
51800,0.3189730644226074,0.0013149309670552611
51900,0.41236671805381775,0.005471356213092804
52000,0.31929129362106323,0.0012958722654730082
52100,0.31902676820755005,0.001315741566941142
52200,0.3189909756183624,0.001219779485836625
52300,0.31952688097953796,0.0012465709587559104
52400,0.31912732124328613,0.00131720129866153
52500,0.3188857138156891,0.0013142285170033574
52600,0.43329307436943054,0.006034259684383869
52700,0.31921184062957764,0.0012978040613234043
52800,0.31895238161087036,0.0013147688005119562
52900,0.3187822103500366,0.0012653179001063108
53000,0.3192709982395172,0.001349138212390244
53100,0.3190314471721649,0.0013143906835466623
53200,0.3187880516052246,0.0013135262997820973
53300,0.326145738363266,0.0008973502553999424
53400,0.3190848231315613,0.0013032852439209819
53500,0.3188321590423584,0.0013135262997820973
53600,1.3216993808746338,0.025730255991220474
53700,0.3191128373146057,0.001308346982114017
53800,0.3188701272010803,0.0013136883499100804
53900,0.31862685084342957,0.0013100722571834922
54000,0.3214346468448639,0.0009218878694809973
54100,0.31892669200897217,0.0013164442498236895
54200,0.31868836283683777,0.0013122844975441694
54300,0.3318581283092499,0.0003685311821755022
54400,0.318979948759079,0.0013368515064939857
54500,0.31876200437545776,0.0013129323488101363
54600,0.31850796937942505,0.0013209355529397726
54700,0.31937533617019653,0.0011784493690356612
54800,0.3188779652118683,0.0013156334171071649
54900,0.3186410665512085,0.0013120685471221805
55000,0.802494466304779,0.02093743160367012
55100,0.31895264983177185,0.0013542880769819021
55200,0.31874141097068787,0.0013125004479661584
55300,0.3184989094734192,0.001310449792072177
55400,0.3252338767051697,0.0006799339316785336
55500,0.31885236501693726,0.0013108274433761835
55600,0.3186134696006775,0.0013115828623995185
55700,0.3652747571468353,0.003902239026501775
55800,0.3189183175563812,0.001348372083157301
55900,0.3187189996242523,0.0013126624980941415
56000,0.31847915053367615,0.0013107735430821776
56100,0.3319513201713562,0.002186065074056387
56200,0.31887689232826233,0.001325705787166953
56300,0.3186569809913635,0.0013120685471221805
56400,0.3184165060520172,0.0013099644565954804
56500,0.3237072825431824,0.0007020250195637345
56600,0.318697065114975,0.0013177962973713875
56700,0.3184654712677002,0.0013102340744808316
56800,0.4311407506465912,0.00858447514474392
56900,0.31878599524497986,0.0013189866440370679
57000,0.3185596168041229,0.0013113130116835237
57100,0.3183201253414154,0.0013073229929432273
57200,0.3191894292831421,0.001220612321048975
57300,0.318617045879364,0.0013107735430821776
57400,0.3183786869049072,0.0013096948387101293
57500,0.3285508453845978,0.0005453672492876649
57600,0.31863805651664734,0.0013257600367069244
57700,0.3184162676334381,0.0013099105563014746
57800,0.32180172204971313,0.0019326707115396857
57900,0.31901901960372925,0.0012223308440297842
58000,0.31860628724098206,0.0013110432773828506
58100,0.31837090849876404,0.0013095869217067957
58200,0.8320482969284058,0.0060505918227136135
58300,0.3185979723930359,0.001335162902250886
58400,0.3183818757534027,0.0013096408220008016
58500,0.31812065839767456,0.001352643477730453
58600,0.3188624680042267,0.0012405280722305179
58700,0.31855273246765137,0.0013107735430821776
58800,0.31831875443458557,0.0013089937856420875
58900,0.8080270886421204,0.020670706406235695
59000,0.31857913732528687,0.0013514928286895156
59100,0.31838008761405945,0.0013097487390041351
59200,0.31814050674438477,0.001307430793531239
59300,0.3207806348800659,0.0007815834251232445
59400,0.3186408579349518,0.0013156334171071649
59500,0.3184170722961426,0.0013100183568894863
59600,0.3181808590888977,0.0013075385941192508
59700,0.3652247190475464,0.004617815371602774
59800,0.31862521171569824,0.001294102636165917
59900,0.3183782696723938,0.001309479121118784
60000,0.31814122200012207,0.0013072692090645432
60100,0.33151137828826904,0.00036135772825218737
60200,0.3184479773044586,0.0013052765280008316
60300,0.3182099461555481,0.001307969680055976
60400,0.35132986307144165,0.00022400289890356362
60500,0.3187754154205322,0.0014163460582494736
60600,0.31851068139076233,0.0013113130116835237
60700,0.3182823956012726,0.0013085624668747187
60800,0.31804585456848145,0.001304307603277266
60900,0.319094717502594,0.001591720269061625
61000,0.31838443875312805,0.001307484693825245
61100,0.31814929842948914,0.0013073229929432273
61200,0.32959261536598206,0.0017980559496209025
61300,0.3185892403125763,0.001275089685805142
61400,0.31832045316696167,0.0013088320847600698
61500,0.31808537244796753,0.0013069459237158298
61600,0.36025696992874146,8.949163748184219e-05
61700,0.3183784484863281,0.0012984483037143946
61800,0.31813424825668335,0.0013072153087705374
61900,2.2664544582366943,0.01999082788825035
62000,0.31843775510787964,0.0013201774563640356
62100,0.3182200491428375,0.0013081313809379935
62200,0.31798335909843445,0.001306084101088345
62300,0.31943419575691223,0.0011523030698299408
62400,0.31831425428390503,0.0013078618794679642
62500,0.3180818259716034,0.001306784339249134
62600,0.8328667879104614,0.017456980422139168
62700,0.3183479905128479,0.0013016181765124202
62800,0.31811100244522095,0.0013073768932372332
62900,0.31785476207733154,0.0013323331950232387
63000,0.31916216015815735,0.0010859116446226835
63100,0.3182147741317749,0.0013096408220008016
63200,0.31798309087753296,0.0013058687327429652
63300,0.441154807806015,3.062838004552759e-05
63400,0.3182709515094757,0.0013317350530996919
63500,0.31806087493896484,0.0013064072700217366
63600,0.3178330361843109,0.0013911670539528131
63700,0.31832998991012573,0.0013862804044038057
63800,0.3181399703025818,0.0013075924944132566
63900,0.3179060220718384,0.0013051688438281417
64000,0.34323549270629883,0.00012630288256332278
64100,0.31820937991142273,0.0013010269030928612
64200,0.31797149777412415,0.0013057072646915913
64300,2.235654592514038,0.019188327714800835
64400,0.3183250427246094,0.001285700360313058
