Iter,LossPinn,LossPinn,LPthLoss
0,0.09577891230583191,0.2903968095779419,0.8422176241874695
100,0.0033568250946700573,3.786694287555292e-05,0.2262587994337082
200,0.0022919494658708572,5.1126389735145494e-05,0.15423724055290222
300,0.0009725183481350541,4.662153060053242e-06,0.15070199966430664
400,0.0011372370645403862,7.190252517830231e-07,0.14669519662857056
500,0.001031100400723517,1.417443286300113e-06,0.1479334980249405
600,0.0009170110570266843,3.4187337405455764e-07,0.14641569554805756
700,0.0008580508874729276,4.782446012541186e-07,0.1446787267923355
800,0.000816993648186326,1.6575013432884589e-06,0.14608588814735413
900,0.0008097407990135252,4.301200533518568e-06,0.1477028876543045
1000,0.000830323901027441,3.854404894809704e-06,0.14389541745185852
1100,0.0008371950825676322,3.63528147317993e-06,0.13829052448272705
1200,0.0008425667183473706,3.915416527888738e-06,0.12967902421951294
1300,0.0008268600795418024,3.3416529277019436e-06,0.12605224549770355
1400,0.0007705982425250113,3.163430164931924e-06,0.12433937937021255
1500,0.0007947055855765939,4.5622523430211e-06,0.12277194857597351
1600,0.0008258108282461762,4.397832526592538e-06,0.11838756501674652
1700,0.0008147135959006846,4.466206064535072e-06,0.11518730223178864
1800,0.0008266200311481953,3.707550604303833e-06,0.11190936714410782
1900,0.0008152868831530213,3.6552023630065378e-06,0.11060816049575806
2000,0.0007926473626866937,4.293620804673992e-06,0.11071513593196869
2100,0.0008453486952930689,4.625176188710611e-06,0.10909737646579742
2200,0.0008225548081099987,3.512327111820923e-06,0.1090603768825531
2300,0.0008408219437114894,2.8989597922191024e-06,0.10599842667579651
2400,0.0011367383413016796,1.5206293255687342e-06,0.08428634703159332
2500,0.0010855335276573896,1.2531745596788824e-06,0.07228204607963562
2600,0.0009424203308299184,1.3587145986093674e-07,0.08480717241764069
2700,0.0008909464813768864,1.4589953423183033e-07,0.08523286879062653
2800,0.0008124735904857516,3.2343973543902393e-07,0.08819974213838577
2900,0.0008769853739067912,1.2818924233215512e-06,0.0887775868177414
3000,0.0008185303886421025,2.5876395284285536e-06,0.09424060583114624
3100,0.0007516716723330319,2.935047859864426e-06,0.09437629580497742
3200,0.0007661707932129502,2.7956650683336193e-06,0.09383842349052429
3300,0.0007636342197656631,2.419380507490132e-06,0.09397073090076447
3400,0.000756267923861742,1.8442858618072933e-06,0.0925707221031189
3500,0.0007252917857840657,8.856374620336283e-07,0.088658906519413
3600,0.0006283385446295142,1.716696147013863e-06,0.08814941346645355
3700,0.000706270569935441,1.6829723108457983e-06,0.08737322688102722
3800,0.0006253483006730676,1.2390563597364235e-06,0.08690264821052551
3900,0.000668579712510109,2.0233410396031104e-06,0.08684203028678894
4000,0.0006183295045047998,1.944343466675491e-06,0.08713027089834213
4100,0.0006394513184204698,2.2549331788468407e-06,0.0865510106086731
4200,0.0006501595489680767,1.745217559800949e-06,0.08618880808353424
4300,0.000602621235884726,1.7492185406808858e-06,0.0853736475110054
4400,0.0006459109135903418,2.1787138848594623e-06,0.08694275468587875
4500,0.0006547257071360946,1.585186737429467e-06,0.08605125546455383
4600,0.0006018229760229588,1.3137374708094285e-06,0.08666861057281494
4700,0.0006304484559223056,1.2969728686584858e-06,0.0853714719414711
4800,0.0006274377810768783,1.6610424609098118e-06,0.0862516462802887
4900,0.0006110956310294569,2.0909105842292774e-06,0.08610355854034424
5000,0.0005998424021527171,2.1353396277845604e-06,0.08580021560192108
5100,0.0005827638669870794,2.0127376956224907e-06,0.08493912220001221
5200,0.0006168441032059491,2.309550836798735e-06,0.08721181750297546
5300,0.0006059978622943163,2.6219215669698315e-06,0.08817823231220245
