Iter,LossPinn,LossPinn,LPthLoss
0,3.812256336212158,0.1821085810661316,0.6868764162063599
100,0.02279740199446678,0.0004954691976308823,0.12794353067874908
200,0.0056096469052135944,1.9893455828423612e-05,0.09940377622842789
300,0.004781389608979225,2.1958268916932866e-05,0.10318131744861603
400,0.004542706534266472,3.049307269975543e-05,0.10357331484556198
500,0.004410959780216217,2.8871871109004132e-05,0.10369624942541122
600,0.004202357493340969,1.6691723430994898e-05,0.10392250120639801
700,0.004235368221998215,1.6139878425747156e-05,0.10411466658115387
800,0.004144145175814629,1.7649444998824038e-05,0.10417218506336212
900,0.003979920409619808,1.3902951650379691e-05,0.10441199690103531
1000,0.003916777204722166,1.4265196114138234e-05,0.10465772449970245
1100,0.0042340755462646484,1.3035823940299451e-05,0.10482057929039001
1200,0.004092110320925713,1.5306501154555008e-05,0.10518723726272583
1300,0.0037949695251882076,1.3389403648034204e-05,0.1054040864109993
1400,0.004110673442482948,1.3260826563055161e-05,0.10551341623067856
1500,0.0037913182750344276,1.032715317705879e-05,0.10570475459098816
1600,0.003860415890812874,9.588434295437764e-06,0.10594642907381058
1700,0.003546602325513959,1.0854671927518211e-05,0.10651828348636627
1800,0.0036200364120304585,9.717441571410745e-06,0.10668830573558807
1900,0.003943242132663727,7.551326234533917e-06,0.10687242448329926
2000,0.003692313563078642,7.28509621694684e-06,0.10703831911087036
2100,0.0036203565541654825,7.300579000002472e-06,0.10721130669116974
2200,0.0036640651524066925,6.654573553532828e-06,0.10743428766727448
2300,0.0035608401522040367,4.259352408553241e-06,0.1076965183019638
2400,0.0037854881957173347,4.530778824118897e-06,0.10779164731502533
2500,0.003401844995096326,5.670432074111886e-06,0.10794079303741455
2600,0.0036142622120678425,5.986750693409704e-06,0.1081349328160286
2700,0.0035433804150670767,6.7486989792087115e-06,0.10828523337841034
2800,0.003482493106275797,5.765677087765653e-06,0.10850034654140472
2900,0.0034554405137896538,5.119967227074085e-06,0.10857883095741272
3000,0.003473376389592886,4.958010322297923e-06,0.10882838815450668
3100,0.003309680614620447,4.31561693403637e-06,0.10892046988010406
3200,0.0033012903295457363,4.742063993035117e-06,0.10906946659088135
3300,0.0033184033818542957,4.578047992254142e-06,0.10918022692203522
3400,0.003343761432915926,3.3367352898494573e-06,0.10941097885370255
3500,0.0033156294375658035,3.2699190342100337e-06,0.10952074825763702
