Iter,LossPinn,Data Loss
0,0.5871678590774536,0.5390602946281433
5000,0.0006742567056789994,0.20529240369796753
10000,0.0006986181251704693,0.18169891834259033
15000,0.0004872563877142966,0.2089037299156189
20000,0.00044179236283525825,0.18822553753852844
25000,0.0004789663362316787,0.20977526903152466
30000,0.0005898249219171703,0.18709120154380798
35000,0.0004340364539530128,0.19304174184799194
40000,0.0005874773487448692,0.1791895031929016
45000,0.0004901440115645528,0.1793496310710907
50000,0.0004926546243950725,0.1849047839641571
55000,0.0005680046160705388,0.20350468158721924
60000,0.000498864334076643,0.20172834396362305
65000,0.0004916182952001691,0.17675891518592834
70000,0.0006229857681319118,0.18553881347179413
75000,0.000600683328229934,0.17920342087745667
80000,0.0004385863430798054,0.178145632147789
85000,0.0005110541824251413,0.19106394052505493
90000,0.00038332780241034925,0.17351002991199493
95000,0.0006626700051128864,0.19003285467624664
100000,0.0005194338737055659,0.18853870034217834
105000,0.0005218231817707419,0.17836788296699524
110000,0.0004922944353893399,0.16699640452861786
115000,0.00042350345756858587,0.1836472451686859
120000,0.0004489085404202342,0.18027326464653015
125000,0.0005973531515337527,0.17262494564056396
130000,0.00042762095108628273,0.1729832887649536
135000,0.0005743383662775159,0.17352300882339478
140000,0.0005319855408743024,0.17494767904281616
145000,0.000556886603590101,0.18239282071590424
150000,0.0006459178985096514,0.17116761207580566
155000,0.0005087334429845214,0.18962529301643372
160000,0.0005827726563438773,0.18533077836036682
165000,0.0005205222987569869,0.17906871438026428
170000,0.0005445778951980174,0.17891933023929596
175000,0.0005146583425812423,0.191095232963562
180000,0.0004707751504611224,0.1589798480272293
185000,0.0006118286401033401,0.185090109705925
190000,0.0006586710223928094,0.16966436803340912
195000,0.0005389081779867411,0.16422337293624878
200000,0.0005315894377417862,0.1857565939426422
205000,0.0005168278003111482,0.1814575493335724
210000,0.000608460046350956,0.16948553919792175
215000,0.0004452307475730777,0.1841101348400116
220000,0.0004862825444433838,0.17782628536224365
225000,0.0005556800169870257,0.1698007732629776
230000,0.0005573492962867022,0.19609931111335754
235000,0.0006148677202872932,0.1763690859079361
240000,0.0005501008126884699,0.1717720925807953
245000,0.00048303580842912197,0.19429007172584534
250000,0.0005003237165510654,0.17860911786556244
255000,0.000593712436966598,0.18070292472839355
260000,0.00046418493730016053,0.16924485564231873
265000,0.00048372961464338005,0.16892658174037933
270000,0.0005972583894617856,0.16874180734157562
275000,0.0004772716201841831,0.18251681327819824
280000,0.00044682470615953207,0.16830015182495117
285000,0.000562301545869559,0.16179275512695312
290000,0.0006804215372540057,0.16674716770648956
295000,0.00039090431528165936,0.16661027073860168
