Iter,LossPinn,Data Loss
0,0.0013537942431867123,0.4283890724182129
100,273.3115234375,3.063688278198242
200,279.3284912109375,1.2380504608154297
300,14368.740234375,1.2505972385406494
400,24.70724105834961,1.167309284210205
500,26693.3671875,1.0812619924545288
600,13.134665489196777,1.2407448291778564
700,42.44841384887695,0.9505650401115417
800,51.28336715698242,1.0915061235427856
900,12.444483757019043,1.1192048788070679
1000,248.1546630859375,1.0085384845733643
1100,8.982976913452148,1.127510666847229
1200,25.641820907592773,1.2149238586425781
1300,16.450336456298828,1.2418255805969238
1400,493.9650573730469,1.0328004360198975
1500,316.8212585449219,1.1342072486877441
1600,15.502166748046875,1.0413334369659424
1700,521.3344116210938,1.0916106700897217
1800,13.924406051635742,1.1524162292480469
1900,25.250844955444336,0.9499064683914185
2000,20.6593017578125,0.9704077243804932
2100,20.129962921142578,1.2073150873184204
2200,10.233806610107422,1.0503480434417725
2300,14.109909057617188,1.0515779256820679
2400,22.825775146484375,1.0923380851745605
2500,22.476234436035156,1.0186965465545654
2600,13.084569931030273,1.0557606220245361
2700,54.902095794677734,1.1478623151779175
2800,148.90203857421875,1.101022720336914
2900,7.951311111450195,1.0166374444961548
3000,12.452686309814453,1.0721571445465088
3100,20.144819259643555,0.995720624923706
3200,30.161880493164062,1.257638931274414
3300,7.261193752288818,0.9098026752471924
3400,27.234119415283203,0.916309654712677
3500,19.29727554321289,1.0048270225524902
3600,8.806890487670898,0.9379891157150269
3700,9.853460311889648,0.9677041172981262
3800,13.965873718261719,0.938124418258667
3900,45.02091598510742,0.8684132099151611
4000,16.184425354003906,1.0042970180511475
4100,15.25467586517334,0.909935474395752
4200,45.950416564941406,0.8822739124298096
4300,14.389567375183105,0.9371715784072876
4400,33118.15625,0.8997494578361511
4500,9.347465515136719,0.8674243688583374
4600,60.90913391113281,0.961239218711853
4700,254.8096160888672,0.8120259046554565
4800,27.948970794677734,0.8680605888366699
4900,1221.72802734375,0.7943028211593628
5000,117.12249755859375,0.9441273212432861
5100,8.521743774414062,0.7999717593193054
5200,32.76393127441406,0.905113160610199
5300,203.4075927734375,1.0699917078018188
5400,3361.83056640625,0.914219319820404
5500,5.568014144897461,0.866533100605011
5600,28.301748275756836,0.7920264601707458
5700,18.140823364257812,0.9352720975875854
5800,20.266393661499023,0.8027091026306152
5900,28.69635009765625,0.7747044563293457
6000,12.397985458374023,0.7430288195610046
6100,14.028289794921875,0.7651671171188354
6200,7.669672966003418,0.8501524925231934
6300,6.6579437255859375,0.7898603677749634
6400,8.267024993896484,0.7474189400672913
6500,45.762508392333984,0.985962450504303
6600,26.223350524902344,0.7870299220085144
6700,22.611553192138672,0.6881917715072632
6800,9.12916374206543,0.7060553431510925
6900,19.55044937133789,0.8465032577514648
7000,6.091399669647217,0.7571526765823364
7100,5.927028656005859,0.7456201910972595
7200,10.399375915527344,0.7940261363983154
7300,62.851661682128906,1.011545181274414
7400,9.883745193481445,0.7789207696914673
7500,12.787635803222656,0.7148066759109497
7600,8.087017059326172,0.7068679332733154
7700,4.36374568939209,0.7377092838287354
7800,5.598422050476074,0.7301576733589172
7900,137.05453491210938,0.671306312084198
8000,14.07082748413086,0.7384790778160095
8100,13.29678726196289,0.9357001185417175
8200,8.40804672241211,0.6771457195281982
8300,4.386414527893066,1.128071665763855
8400,7.944869041442871,0.7172864675521851
8500,9.946629524230957,0.9242329597473145
8600,5.241028785705566,0.903356671333313
8700,14.677202224731445,0.6446348428726196
8800,22.242938995361328,0.653205394744873
8900,8.774763107299805,0.7588484287261963
9000,21.59296417236328,0.686054527759552
9100,14.780123710632324,0.8920423984527588
9200,3.3729233741760254,0.7197133302688599
9300,12.098701477050781,0.7287124395370483
9400,21.993467330932617,0.6766228079795837
9500,7.270111083984375,0.6237736940383911
9600,6.080909729003906,0.6819354891777039
9700,5.316878318786621,0.7075935006141663
9800,9.20671272277832,0.6341996192932129
9900,6.925067901611328,0.7780771255493164
10000,10.310980796813965,0.5796067118644714
10100,5.571013450622559,0.6309804916381836
10200,11.322437286376953,0.6567713022232056
10300,5.133977890014648,0.5904866456985474
10400,2.979400157928467,0.664620041847229
10500,54.50077438354492,0.6424623131752014
10600,12.028751373291016,0.6307293772697449
10700,8.97394847869873,0.6201480627059937
10800,7.139791011810303,0.6364322304725647
10900,8.321390151977539,0.6054428815841675
11000,110.85741424560547,0.645539402961731
11100,10.133631706237793,0.731067419052124
11200,3.257502555847168,0.6180198192596436
11300,12.750556945800781,0.5723681449890137
11400,9.750463485717773,0.8550615310668945
11500,11.162383079528809,0.587995171546936
11600,163.46585083007812,0.618146538734436
11700,56.6388053894043,0.6435772180557251
11800,36.093143463134766,0.6553547382354736
11900,16.953994750976562,0.6567614078521729
12000,9.816948890686035,0.6268298625946045
12100,11.492263793945312,0.7107449173927307
12200,7.424521446228027,0.5904794931411743
12300,17.44595718383789,0.660790205001831
12400,4.294599533081055,0.5760836601257324
12500,10.48088264465332,0.5704999566078186
12600,47.733848571777344,0.5577418804168701
12700,44.4954833984375,0.6111729145050049
