Iter,LossPinn,Data Loss
0,0.6693711280822754,0.785522997379303
5000,0.0008642789907753468,0.18548914790153503
10000,0.0006646532565355301,0.1872474104166031
15000,0.0007330815424211323,0.18419818580150604
20000,0.0008930382318794727,0.1714172214269638
25000,0.000866900198161602,0.1611381471157074
30000,0.0007675066008232534,0.17612706124782562
35000,0.0006539601599797606,0.19049906730651855
40000,0.0006602416397072375,0.19584423303604126
45000,0.0007393034757114947,0.18580996990203857
50000,0.0007413641433231533,0.1747838258743286
55000,0.0006722784601151943,0.17995688319206238
60000,0.0006613500881940126,0.1664249151945114
65000,0.0007847282686270773,0.18829356133937836
70000,0.0007196876686066389,0.18156000971794128
75000,0.0007584980921819806,0.18379805982112885
80000,0.0006427799817174673,0.18465562164783478
85000,0.0008225427591241896,0.15943822264671326
90000,0.0006031868397258222,0.16151365637779236
95000,0.0007869694964028895,0.16826629638671875
100000,0.000694619957357645,0.16997137665748596
105000,0.0008889598539099097,0.168838232755661
110000,0.0007781763561069965,0.17553462088108063
115000,0.0006911125965416431,0.16846393048763275
120000,0.0006049164803698659,0.18992751836776733
125000,0.0007217086385935545,0.18150649964809418
130000,0.0005881887627765536,0.17900308966636658
135000,0.0006733326590619981,0.17034342885017395
140000,0.000832899590022862,0.17044931650161743
145000,0.0008524075383320451,0.16925397515296936
150000,0.0005856648203916848,0.17405256628990173
155000,0.0006281690439209342,0.16492891311645508
160000,0.0007113765459507704,0.17662662267684937
165000,0.0006921844324097037,0.16211123764514923
170000,0.000788929988630116,0.17986911535263062
175000,0.0006318906089290977,0.1828693151473999
180000,0.0005767697002738714,0.16365881264209747
185000,0.0006093879346735775,0.14975324273109436
190000,0.0006584760849364102,0.17163784801959991
195000,0.0004893535515293479,0.16049347817897797
200000,0.0008076631929725409,0.18669244647026062
205000,0.0006137052550911903,0.1463075578212738
210000,0.0005549016641452909,0.15822015702724457
215000,0.0006856991676613688,0.14919710159301758
220000,0.0005705205257982016,0.1652124524116516
225000,0.0005101310089230537,0.18510659039020538
230000,0.000744833960197866,0.14686624705791473
235000,0.0006209348211996257,0.16301926970481873
240000,0.0005212441901676357,0.16873617470264435
245000,0.0005163550958968699,0.16985300183296204
250000,0.0005207018693909049,0.16081124544143677
255000,0.0006585707888007164,0.16552801430225372
260000,0.0004841787158511579,0.1748124659061432
265000,0.0005552968941628933,0.15698549151420593
270000,0.0004581417015288025,0.14989009499549866
275000,0.0005519137484952807,0.18117821216583252
280000,0.00041942470124922693,0.1604955494403839
285000,0.0006283492548391223,0.18991580605506897
290000,0.0004502806405071169,0.16871222853660583
295000,0.0004728585481643677,0.17755085229873657
300000,0.0005400025402195752,0.13878118991851807
305000,0.0005033139022998512,0.15818795561790466
310000,0.00045895177754573524,0.16665741801261902
315000,0.000608577742241323,0.15032869577407837
320000,0.0004536459455266595,0.16650305688381195
325000,0.0004961695522069931,0.1586156189441681
330000,0.000519127119332552,0.1481560915708542
335000,0.000407746119890362,0.17586731910705566
340000,0.0005000170785933733,0.1576017141342163
345000,0.00037624099059030414,0.1515585035085678
350000,0.0004502408264670521,0.17262104153633118
355000,0.00039579570875503123,0.1592675894498825
360000,0.00037253351183608174,0.1711125373840332
365000,0.00032971694599837065,0.16627079248428345
370000,0.0004235191736370325,0.15855073928833008
375000,0.00035157514503225684,0.1621904820203781
380000,0.0004146061837673187,0.17484429478645325
385000,0.0004167128645349294,0.14973102509975433
390000,0.00036861503031104803,0.1540571004152298
395000,0.0004245224699843675,0.1651756763458252
400000,0.00046678195940330625,0.17819558084011078
405000,0.0003276242932770401,0.15304329991340637
410000,0.00038334031705744565,0.14695994555950165
415000,0.00034725008299574256,0.1524328738451004
420000,0.0003471098898444325,0.1594410240650177
425000,0.00029552631895057857,0.1508665382862091
430000,0.0003298511146567762,0.17531335353851318
435000,0.00028464256320148706,0.14861026406288147
440000,0.00039089308120310307,0.157676100730896
445000,0.0003081961767747998,0.16940319538116455
450000,0.00041413994040340185,0.1648886799812317
455000,0.00029506487771868706,0.14595767855644226
460000,0.00026506464928388596,0.1622520387172699
465000,0.0003006446349900216,0.13232272863388062
470000,0.00032394472509622574,0.1855127364397049
475000,0.00032896167249418795,0.1680866777896881
480000,0.0002751618158072233,0.15424847602844238
485000,0.00030985038029029965,0.14448678493499756
490000,0.00023257365683093667,0.16639822721481323
495000,0.0002577087434474379,0.16037245094776154
500000,0.00032476463820785284,0.1739049255847931
505000,0.00033379136584699154,0.1741449236869812
510000,0.0003316850634291768,0.15143820643424988
515000,0.00023824101663194597,0.15098726749420166
520000,0.0002722403733059764,0.16749855875968933
525000,0.00026857672492042184,0.1633988618850708
530000,0.0002495323133189231,0.1464211344718933
535000,0.0002823036047630012,0.15934297442436218
540000,0.0003120744077023119,0.14258742332458496
545000,0.00021910194482188672,0.17196384072303772
550000,0.0002533332444727421,0.15439555048942566
555000,0.0002523531729821116,0.13035908341407776
560000,0.0002756179019343108,0.15802600979804993
565000,0.00029552908381447196,0.15290889143943787
570000,0.0003082131443079561,0.15856093168258667
575000,0.00025602272944524884,0.16378754377365112
580000,0.00031734525691717863,0.13708321750164032
585000,0.0002274548023706302,0.13351812958717346
590000,0.00027319378568790853,0.16896909475326538
595000,0.0003069528902415186,0.1558886021375656
600000,0.0002729629632085562,0.15760043263435364
605000,0.0002133641391992569,0.1571815311908722
610000,0.00028331807698123157,0.1471327841281891
615000,0.00023753478308208287,0.15801867842674255
620000,0.00022779591381549835,0.14316633343696594
625000,0.00027282541850581765,0.17166918516159058
630000,0.0002733659348450601,0.17261084914207458
635000,0.0002705531660467386,0.1541406810283661
640000,0.00032114540226757526,0.17053624987602234
645000,0.00021858557011000812,0.15681880712509155
650000,0.00026555347722023726,0.16056762635707855
655000,0.00024345520068891346,0.1799314320087433
660000,0.0002698780153878033,0.1418592929840088
665000,0.00027767106075771153,0.16450458765029907
670000,0.000252948550041765,0.15484842658042908
675000,0.0002530384808778763,0.14209946990013123
680000,0.00023496255744248629,0.15378990769386292
685000,0.00023236135893967003,0.14462237060070038
