Iter,LossPinn,LossPinn,LPthLoss
0,0.09284480661153793,0.26341453194618225,0.6689156293869019
100,0.0013090725988149643,3.419270069571212e-05,0.18976587057113647
200,0.0012056026607751846,6.889709766255692e-05,0.18337172269821167
300,0.0009799462277442217,7.421673944918439e-05,0.17108207941055298
400,0.0009450955549255013,7.026160892564803e-05,0.1689128577709198
500,0.000877664890140295,5.979514753562398e-05,0.16464534401893616
600,0.0008533031214028597,5.4848143918206915e-05,0.16251018643379211
700,0.0008027254370972514,5.2047053031856194e-05,0.1605643928050995
800,0.0008053942583501339,4.6352586650755256e-05,0.16007521748542786
900,0.0007988925208337605,4.462031211005524e-05,0.16012941300868988
1000,0.0007915981113910675,4.405595609568991e-05,0.15997391939163208
1100,0.0007876787567511201,4.2247105739079416e-05,0.15980076789855957
1200,0.0007885626400820911,4.019675907329656e-05,0.15970543026924133
1300,0.000792725826613605,3.795674638240598e-05,0.15949498116970062
1400,0.0007578203221783042,3.671943341032602e-05,0.15950128436088562
1500,0.0007552338065579534,3.401915819267742e-05,0.15931014716625214
1600,0.0007500990759581327,3.666726843221113e-05,0.15906885266304016
1700,0.0006990982219576836,3.829443812719546e-05,0.15872985124588013
1800,0.0007465940434485674,3.6583627661457285e-05,0.1588628590106964
1900,0.0007332586101256311,3.6311794247012585e-05,0.1588468849658966
2000,0.0007077770424075425,3.8274069083854556e-05,0.1586865484714508
2100,0.0007115722983144224,3.846014806185849e-05,0.15855416655540466
2200,0.0007046118844300508,3.818222103291191e-05,0.1583905965089798
2300,0.0006949747912585735,3.871612352668308e-05,0.158341646194458
2400,0.0007022200734354556,3.811504939221777e-05,0.15827849507331848
2500,0.0007050419226288795,4.116672425880097e-05,0.15736186504364014
2600,0.0007390489336103201,4.1785900975810364e-05,0.15512126684188843
2700,0.0007467463728971779,4.274544699001126e-05,0.15431275963783264
2800,0.0007193153724074364,4.3897456635022536e-05,0.15382862091064453
2900,0.0007270890055224299,4.434814763953909e-05,0.15368902683258057
3000,0.0007179820095188916,4.3977252062177286e-05,0.15356053411960602
3100,0.0007312647067010403,4.394925417727791e-05,0.15346460044384003
3200,0.0007486858521588147,4.364667256595567e-05,0.15332156419754028
3300,0.0007131568272598088,4.4304688344709575e-05,0.15299251675605774
3400,0.000737501832190901,4.422198253450915e-05,0.15252941846847534
3500,0.0007167214644141495,4.542883834801614e-05,0.1520824283361435
3600,0.000711711822077632,4.5310614950722083e-05,0.15194912254810333
3700,0.0007390300161205232,4.4692165829474106e-05,0.15167172253131866
3800,0.0007007056847214699,4.5009608584223315e-05,0.1510287970304489
3900,0.0007525054970756173,4.515553519013338e-05,0.1507650762796402
4000,0.0007622233824804425,4.465862366487272e-05,0.1503540277481079
4100,0.0007510407594963908,4.4746931962436065e-05,0.15000218152999878
4200,0.000744188844691962,4.516225089901127e-05,0.1496630311012268
4300,0.0007374936249107122,4.4836160668637604e-05,0.14901691675186157
4400,0.0007411075057461858,4.4972355681238696e-05,0.1486699879169464
4500,0.0007730147335678339,4.413165879668668e-05,0.1484469473361969
4600,0.0007375130662694573,4.493664164328948e-05,0.14809352159500122
4700,0.000746103934943676,4.5718370529357344e-05,0.14787039160728455
4800,0.0007711767684668303,4.516663830145262e-05,0.14742326736450195
4900,0.0007566451677121222,4.4202402932569385e-05,0.14677688479423523
5000,0.0007290748762898147,4.320331572671421e-05,0.14622756838798523
5100,0.0007699655834585428,4.2111572838621214e-05,0.14592118561267853
5200,0.0007985574775375426,4.213590727886185e-05,0.1454661786556244
5300,0.0007653288776054978,4.095045733265579e-05,0.14489252865314484
