Iter,LossPinn,Data Loss
0,0.6748619079589844,0.762834906578064
5000,0.0004100346122868359,0.22291207313537598
10000,0.0005117697874084115,0.2258760929107666
15000,0.0004705273313447833,0.21026872098445892
20000,0.00047301515587605536,0.19068780541419983
25000,0.0005029188469052315,0.22359587252140045
30000,0.0004503667005337775,0.22172994911670685
35000,0.0005090234917588532,0.22371047735214233
40000,0.00046586792450398207,0.1903100460767746
45000,0.0004935802426189184,0.18336781859397888
50000,0.0003665427793748677,0.17644666135311127
55000,0.0004821209004148841,0.1779848039150238
60000,0.00038964772829785943,0.19835880398750305
65000,0.0004353367257863283,0.18891482055187225
70000,0.0003875184047501534,0.2075190246105194
75000,0.0004580692620947957,0.1955658197402954
80000,0.0004121522943023592,0.18221792578697205
85000,0.0004085175460204482,0.1943136751651764
90000,0.00047773338155820966,0.17108795046806335
95000,0.0004769645456690341,0.18360596895217896
100000,0.00045644358033314347,0.18792691826820374
105000,0.0004995116032660007,0.17244628071784973
110000,0.00045612588291987777,0.1786377727985382
115000,0.0004141411045566201,0.17953616380691528
120000,0.000525838986504823,0.15673993527889252
125000,0.0004348762449808419,0.18077228963375092
130000,0.00039202545303851366,0.18438395857810974
135000,0.00046659758663736284,0.17811721563339233
140000,0.0004653451615013182,0.16575399041175842
145000,0.00033005268778651953,0.15607234835624695
150000,0.0004811324761249125,0.14911001920700073
155000,0.0004887412069365382,0.16617348790168762
160000,0.00040950722177512944,0.16925454139709473
165000,0.00041387637611478567,0.19006873667240143
170000,0.000475775683298707,0.16939647495746613
175000,0.00046872784150764346,0.18752925097942352
180000,0.00046689543523825705,0.19088523089885712
185000,0.0005016414215788245,0.17797675728797913
190000,0.00038373074494302273,0.18063709139823914
195000,0.0004579218802973628,0.17501802742481232
200000,0.0004792449180968106,0.16206145286560059
205000,0.0003217148478142917,0.17726120352745056
210000,0.00047641946002840996,0.17042040824890137
215000,0.000509173609316349,0.15624982118606567
220000,0.0004813990381080657,0.15544891357421875
225000,0.00040202512172982097,0.1775398552417755
230000,0.0004898178158327937,0.17438814043998718
235000,0.0005265671643428504,0.16640964150428772
240000,0.0005544333253055811,0.1627134531736374
245000,0.0004527763230726123,0.1517537534236908
250000,0.00042394595220685005,0.15863960981369019
255000,0.0004939422942698002,0.15099118649959564
260000,0.0005106451571919024,0.17596308887004852
265000,0.0005212924443185329,0.16528786718845367
270000,0.00043730862671509385,0.14217376708984375
275000,0.0005005561979487538,0.14440874755382538
280000,0.0005846471758559346,0.18324284255504608
285000,0.0007246362511068583,0.1614196002483368
290000,0.00039952504448592663,0.16139060258865356
295000,0.000512175727635622,0.1662430465221405
300000,0.0005725272931158543,0.1611877679824829
305000,0.0005486004520207644,0.1574448049068451
310000,0.0005348740960471332,0.15539804100990295
