Iter,LossPinn,LossPinn,LPthLoss
0,49.981712341308594,0.2837488353252411,0.6006733775138855
100,0.036599382758140564,0.0005960059352219105,0.9131443500518799
200,0.014169681817293167,0.0002531997160986066,0.08478613197803497
300,0.006143996492028236,9.717868670122698e-05,0.0415196418762207
400,0.006284147500991821,0.0002821236848831177,0.05380496010184288
500,0.006133957765996456,5.424167466117069e-05,0.0498235821723938
600,0.006024839356541634,0.00015512712707277387,0.03832468017935753
700,0.005714900325983763,5.54674697923474e-05,0.04346450790762901
800,0.005283920094370842,0.00017988411127589643,0.03664516285061836
900,0.004754532128572464,0.0002339454076718539,0.024827059358358383
1000,0.004532140679657459,9.306721040047705e-05,0.04352840036153793
1100,0.004536890424787998,0.00013249649782665074,0.05695626512169838
1200,0.004798684269189835,0.0001297898415941745,0.027250248938798904
1300,0.004553369712084532,0.00013475587184075266,0.04549563303589821
1400,0.0047507802955806255,0.00012408054317347705,0.03284117951989174
1500,0.004683998413383961,0.00012382958084344864,0.026019349694252014
1600,0.004349399823695421,0.00014029999147169292,0.043623752892017365
1700,0.004461348056793213,0.00010387990187155083,0.043136246502399445
1800,0.004511302337050438,0.00016586342826485634,0.04481418430805206
1900,0.004382830113172531,0.00010315155668649822,0.027926426380872726
2000,0.004425009246915579,0.00013192642654757947,0.033024370670318604
2100,0.004444819875061512,0.00010619388922350481,0.04330942779779434
2200,0.00427346583455801,9.043946192832664e-05,0.034487534314394
2300,0.004633328877389431,0.00011994475789833814,0.027467170730233192
2400,0.004452057182788849,9.945945930667222e-05,0.022211380302906036
2500,0.00428435392677784,0.00010149205627385527,0.04586168751120567
2600,0.003989925142377615,7.444217044394463e-05,0.027286069467663765
2700,0.004368618596345186,7.414193532895297e-05,0.01950177177786827
2800,0.00418397132307291,0.00011239486047998071,0.03193094953894615
2900,0.0041925846599042416,8.52751691127196e-05,0.03109336644411087
3000,0.0043495893478393555,8.66001719259657e-05,0.03871656209230423
3100,0.004247528966516256,8.520970732206479e-05,0.024405401200056076
3200,0.004380467347800732,0.00010122570529347286,0.0320257842540741
3300,0.004406949505209923,6.891980592627078e-05,0.046200498938560486
3400,0.004213755950331688,6.789498729631305e-05,0.025650030001997948
3500,0.0037694619968533516,8.351523138117045e-05,0.021003320813179016
3600,0.004403447266668081,0.00010074494639411569,0.031689222902059555
3700,0.004081135615706444,9.176481398753822e-05,0.03342088311910629
3800,0.004122455604374409,0.00010372686665505171,0.03234130144119263
3900,0.004201248288154602,8.425025589531288e-05,0.036331914365291595
4000,0.003919739741832018,7.302049198187888e-05,0.02993873506784439
4100,0.004298784304410219,7.955879846122116e-05,0.023035123944282532
4200,0.004140358418226242,6.761477561667562e-05,0.03930232673883438
4300,0.0043225581757724285,8.301834168378264e-05,0.050035253167152405
4400,0.0041038705967366695,7.808260852470994e-05,0.02344861440360546
4500,0.003911144565790892,8.515816443832591e-05,0.04174860566854477
4600,0.004177350550889969,9.270946611650288e-05,0.02932382933795452
4700,0.003765860805287957,7.089387509040534e-05,0.021647613495588303
4800,0.004421517252922058,8.48629861138761e-05,0.039936382323503494
4900,0.004417736548930407,6.95137568982318e-05,0.03979497402906418
5000,0.004240323789417744,0.00011865224223583937,0.04093874245882034
5100,0.0041548400186002254,8.595822146162391e-05,0.026114290580153465
5200,0.003992519341409206,7.821962208254263e-05,0.030736632645130157
5300,0.004000825807452202,7.214428478619084e-05,0.04144740477204323
5400,0.004037522245198488,6.401411519618705e-05,0.03231269121170044
5500,0.0041213990189135075,6.463273894041777e-05,0.025732550770044327
5600,0.00402532983571291,6.896085687913e-05,0.020377641543745995
5700,0.003925053868442774,6.965297507122159e-05,0.043364692479372025
5800,0.0038908617570996284,6.999139441177249e-05,0.025336768478155136
5900,0.004013551399111748,7.119064684957266e-05,0.01813722774386406
6000,0.0038522137328982353,6.734959606546909e-05,0.03015943616628647
6100,0.0038166006561368704,7.156339415814728e-05,0.02928685024380684
6200,0.00422563124448061,7.219547114800662e-05,0.03625177592039108
6300,0.004037493374198675,6.658149504801258e-05,0.023721670731902122
6400,0.003840539138764143,6.435321120079607e-05,0.030191397294402122
6500,0.003950353711843491,5.664866330334917e-05,0.04453685134649277
6600,0.003960040397942066,5.3343759645940736e-05,0.024798132479190826
6700,0.004042028449475765,5.438455264084041e-05,0.0201644916087389
6800,0.0038840272463858128,6.266291165957227e-05,0.029885144904255867
6900,0.0041335346177220345,5.313120345817879e-05,0.03140623867511749
7000,0.004173182882368565,6.562242924701422e-05,0.031314000487327576
7100,0.003966550342738628,5.566417530644685e-05,0.03501829504966736
7200,0.0038891127333045006,5.0135575293097645e-05,0.028278524056077003
7300,0.004024476278573275,5.173831232241355e-05,0.022354941815137863
7400,0.0037795640528202057,5.6154145568143576e-05,0.037935711443424225
7500,0.0039642187766730785,5.786204565083608e-05,0.047612063586711884
7600,0.0038711274974048138,4.197071757516824e-05,0.021883945912122726
7700,0.003909670282155275,4.996286588720977e-05,0.040338534861803055
7800,0.0037646344862878323,5.823300307383761e-05,0.028043434023857117
7900,0.003965858370065689,5.185867121326737e-05,0.020023079589009285
8000,0.0039036984089761972,5.501944542629644e-05,0.03860684111714363
8100,0.003970913123339415,5.1871451432816684e-05,0.03835344314575195
8200,0.003946210257709026,7.82279166742228e-05,0.039239123463630676
8300,0.0038334596902132034,6.267967546591535e-05,0.02522324211895466
8400,0.004007312469184399,6.137015589047223e-05,0.029681917279958725
8500,0.0038400706835091114,4.5992353989277035e-05,0.04066766798496246
8600,0.0038770714309066534,4.751072992803529e-05,0.03130012005567551
8700,0.003768105758354068,5.111168866278604e-05,0.024874307215213776
8800,0.004083061590790749,4.948748028255068e-05,0.01966484636068344
8900,0.0035874112509191036,5.912490814807825e-05,0.04209630936384201
9000,0.00382051058113575,5.115952808409929e-05,0.024522390216588974
9100,0.0037910209503024817,4.840092151425779e-05,0.01748604327440262
9200,0.003915769979357719,4.783318581758067e-05,0.029298430308699608
9300,0.003935046959668398,4.8120473365997896e-05,0.028384186327457428
9400,0.0039949314668774605,4.84216507175006e-05,0.034984294325113297
9500,0.0039593810215592384,4.7346104111056775e-05,0.02332066372036934
9600,0.003585364669561386,4.7731533413752913e-05,0.028930645436048508
9700,0.0038115931674838066,3.581315831979737e-05,0.04357214272022247
9800,0.003816240932792425,3.608048427850008e-05,0.024406762793660164
9900,0.0038321062456816435,3.873448440572247e-05,0.01961410790681839
10000,0.0037159279454499483,4.7328303480753675e-05,0.02883826196193695
10100,0.003813318908214569,4.774275657837279e-05,0.03033267706632614
10200,0.003864013822749257,4.811670441995375e-05,0.030723681673407555
10300,0.0037541138008236885,4.636526864487678e-05,0.034245677292346954
10400,0.0038164181169122458,4.14680180256255e-05,0.027263110503554344
10500,0.003635577391833067,4.463297227630392e-05,0.02196601778268814
10600,0.003690374083817005,4.664761945605278e-05,0.03712195158004761
10700,0.0037111230194568634,4.8147194320335984e-05,0.04603645205497742
10800,0.003472761483862996,4.441510100150481e-05,0.020901117473840714
10900,0.004063057247549295,4.813573832507245e-05,0.039320871233940125
11000,0.003636293113231659,4.83910771436058e-05,0.02740860916674137
11100,0.0038794619031250477,4.440806515049189e-05,0.019072026014328003
11200,0.003670044708997011,4.5912220230093226e-05,0.03767959028482437
11300,0.0038218621630221605,4.3660475057549775e-05,0.03749673813581467
11400,0.003767994698137045,5.9577148931566626e-05,0.038028910756111145
11500,0.003824687097221613,4.762265598401427e-05,0.024678438901901245
11600,0.00382635579444468,4.9324677092954516e-05,0.028901368379592896
11700,0.0036359168589115143,4.826249642064795e-05,0.040148116648197174
11800,0.003648518119007349,3.872082015732303e-05,0.03082606941461563
11900,0.0037245540879666805,4.065603934577666e-05,0.02438655123114586
12000,0.0036230701953172684,4.029645788250491e-05,0.019377149641513824
12100,0.003966639284044504,4.3107989768031985e-05,0.04115140810608864
12200,0.0033816099166870117,4.548353535938077e-05,0.02410862222313881
12300,0.0036959154531359673,4.417617674334906e-05,0.01720607280731201
